Sample,Ground Truth,Prediction,WER
1365,air france one zero eight two radar radar contact descend flight level one zero zero no speed limit information oscar,air france one zero eight two radar radar contact descend flight level one zero zero no speed limit information oscar,0.0
1186,ok reducing speed and descending flight level one five zero csa six eight nine,ok reducing speed and descending flight level one five zero csa six eight nine,0.0
840,austrian five five alfa delta for higher level praha on one three three three nine zero good day,austrian five five alfa delta for higher level praha on one three three three nine zero good day,0.0
842,one three four eight seven five bye bye,one three four eight seven five bye bye,0.0
1359,lufthansa seven eight seven report further reducing,lufthansa seven eight seven report further reducing,0.0
1358,runway one three clear to land csa five six one,runway one three clear to land csa five six one,0.0
1187,turkish one seven seven zero contact praha one three three four one zero good day,turkish one seven seven zero contact praha one three three four one zero good day,0.0
843,one three two decimal one five five reach,one three two decimal one five five reach,0.0
1353,wizz air five five seven contact ground one two one decimal nine good bye,wizz air five five seven contact ground one two one decimal nine good bye,0.0
1688,air berlin five four three echo hello radar contact descend flight level two nine zero level by abrax,air berlin five four three echo hello radar contact descend flight level two nine zero level by abrax,0.0
1690,csa five charlie tango descend flight level nine zero continue present heading vectoring for sequence,csa five charlie tango descend flight level nine zero continue present heading vectoring for sequence,0.0
1691,lomki six romeo arrival,lomki six romeo arrival,0.0
2009,o kilo delta sierra juliett praha radar radar contact climb flight level one zero zero,o kilo delta sierra juliett praha radar radar contact climb flight level one zero zero,0.0
2022,fraction six victor lima climbing up flight level three,fraction six victor lima climbing up flight level three,0.0
2020,take,take,0.0
1113,praha radar csa nine seven five descending flight level one five zero inbound,praha radar csa nine seven five descending flight level one five zero inbound,0.0
492,csa seven three zero climb flight level one two zero crossing traffic above,csa seven three zero climb flight level one two zero crossing traffic above,0.0
2016,just for information expect level two one zero by lagar,just for information expect level two one zero by lagar,0.0
495,decimal eight delta lima bravo,decimal eight delta lima bravo,0.0
2013,el al three three seven praha hello radar contact proceed to elmek then norku,el al three three seven praha hello radar contact proceed to elmek then norku,0.0
2012,csa nine two three ruzyne tower continue approach,csa nine two three ruzyne tower continue approach,0.0
497,csa three zero three roger turn left one zero degrees and descend to flight level one three zero,csa three zero three roger turn left one zero degrees and descend to flight level one three zero,0.0
501,high speed approved emirates one three nine,high speed approved emirates one three nine,0.0
1124,csa five zero nine papa ground,csa five zero nine papa ground,0.0
2007,oscar mike charlie india alfa runway one three cleared to land wind one three zero degrees eight knots,oscar mike charlie india alfa runway one three cleared to land wind one three zero degrees eight knots,0.0
2006,lufthansa seven eight seven descend to altitude four thousand feet qnh one zero two three cleared for ils approach runway three one,lufthansa seven eight seven descend to altitude four thousand feet qnh one zero two three cleared for ils approach runway three one,0.0
2005,lufthansa two kilo victor descend flight level three zero zero to reach by rapet,lufthansa two kilo victor descend flight level three zero zero to reach by rapet,0.0
502,six zero csa,six zero csa,0.0
503,lufthansa four uniform alfa praha radar contact,lufthansa four uniform alfa praha radar contact,0.0
970,traffic on runway one three in sight,traffic on runway one three in sight,0.0
2001,praha radar good afternoon romeo sierra yankee nine seven one five flight level three four zero,praha radar good afternoon romeo sierra yankee nine seven one five flight level three four zero,0.0
1999,one three three two eight five nor shuttle four five zero two bye bye,one three three two eight five nor shuttle four five zero two bye bye,0.0
1116,lufthansa six tango romeo climb flight level three three zero,lufthansa six tango romeo climb flight level three three zero,0.0
1112,el al five two two good evening radar radar contact,el al five two two good evening radar radar contact,0.0
2024,sky travel one one nine two proceed direct to voz,sky travel one one nine two proceed direct to voz,0.0
971,lufthansa seven eight seven second to the right,lufthansa seven eight seven second to the right,0.0
2026,praha radar good evening singapore three two five,praha radar good evening singapore three two five,0.0
477,air france two zero four seven hello radar contact,air france two zero four seven hello radar contact,0.0
2050,air france two zero four seven direct oscar kilo golf,air france two zero four seven direct oscar kilo golf,0.0
2047,lima,lima,0.0
1109,ascot six six three nine praha radar contact,ascot six six three nine praha radar contact,0.0
2045,austrian three two three golf proceed to hotel delta oscar,austrian three two three golf proceed to hotel delta oscar,0.0
482,one one eight,one one eight,0.0
2042,swiss one two four alfa hello radar contact descend flight level one three zero continue present heading,swiss one two four alfa hello radar contact descend flight level one three zero continue present heading,0.0
2041,to four thousand feet one zero two zero cali,to four thousand feet one zero two zero cali,0.0
2038,air berlin five three one contact praha one three five one three five bye bye,air berlin five three one contact praha one three five one three five bye bye,0.0
2037,lufthansa six kilo victor contact munich one three six correction one three two point one five,lufthansa six kilo victor contact munich one three six correction one three two point one five,0.0
484,black sea five eight two praha good day radar contact,black sea five eight two praha good day radar contact,0.0
485,five cimber five one eight good bye,five cimber five one eight good bye,0.0
2034,air berlin eight seven victor praha hello radar contact,air berlin eight seven victor praha hello radar contact,0.0
973,ryan air nine one seven three contact praha one three four decimal,ryan air nine one seven three contact praha one three four decimal,0.0
486,csa seven seven three radar radar contact descend to flight level one zero zero information november,csa seven seven three radar radar contact descend to flight level one zero zero information november,0.0
487,easy three eight papa golf now expect landing,easy three eight papa golf now expect landing,0.0
2030,easy two five eight quebec line up runway three one and wait,easy two five eight quebec line up runway three one and wait,0.0
2029,ruzyne tower cs,ruzyne tower cs,0.0
2028,one three two,one three two,0.0
969,csa seven echo charlie praha radar radar contact climb flight level one six zero,csa seven echo charlie praha radar radar contact climb flight level one six zero,0.0
1996,three,three,0.0
1995,thank you,thank you,0.0
1969,negative one two zero two seven five one two zero two seven five,negative one two zero two seven five one two zero two seven five,0.0
1965,csa nine seven five contact ruzyne radar one one nine zero,csa nine seven five contact ruzyne radar one one nine zero,0.0
1964,three three three nine zero air france two three four seven good bye,three three three nine zero air france two three four seven good bye,0.0
1963,two eight hello praha radar contact proceed direct romis,two eight hello praha radar contact proceed direct romis,0.0
1962,descending four,descending four,0.0
1120,oscar sierra juliett continue present heading vectoring ils approach runway three one descend flight level one zero zero,oscar sierra juliett continue present heading vectoring ils approach runway three one descend flight level one zero zero,0.0
522,sky travel one two double zero climbing level two eight zero,sky travel one two double zero climbing level two eight zero,0.0
1957,line up three one csa nine one,line up three one csa nine one,0.0
1956,csa nine six seven ruzyne tower continue approach,csa nine six seven ruzyne tower continue approach,0.0
1121,el al two five two contact bratislava one three four decimal four seven five,el al two five two contact bratislava one three four decimal four seven five,0.0
966,condor five two three descend flight level two nine zero due traffic,condor five two three descend flight level two nine zero due traffic,0.0
1951,csa eight eight zero line up runway three one lining up runway three one csa eight eight zero,csa eight eight zero line up runway three one lining up runway three one csa eight eight zero,0.0
1946,ok standby,ok standby,0.0
525,austrian three zero five victor next climb in four minutes,austrian three zero five victor next climb in four minutes,0.0
526,air france two three four seven no turbulence reported at level three six zero,air france two three four seven no turbulence reported at level three six zero,0.0
1942,climbing flight level one two zero donavia three zero six,climbing flight level one two zero donavia three zero six,0.0
1941,praha hello lufthansa six juliett tango,praha hello lufthansa six juliett tango,0.0
1940,cleared for runway three one csa three five delta,cleared for runway three one csa three five delta,0.0
1939,finn air eight zero seven mike hello praha radar contact proceed direct romeo alfa kilo,finn air eight zero seven mike hello praha radar contact proceed direct romeo alfa kilo,0.0
1123,six four climb to flight level three one zero,six four climb to flight level three one zero,0.0
1966,lufthansa one four nine zero climb flight level three three zero,lufthansa one four nine zero climb flight level three three zero,0.0
1970,zero six zero right turn oscar papa romeo mike,zero six zero right turn oscar papa romeo mike,0.0
509,climbing and we ll reach flight level three one zero now lima l tango nine zero one,climbing and we ll reach flight level three one zero now lima l tango nine zero one,0.0
1016,csa three seven bravo descend to flight level one zero zero please,csa three seven bravo descend to flight level one zero zero please,0.0
512,good morning,good morning,0.0
1991,three three nine zero air berlin five six one kilo bye,three three nine zero air berlin five six one kilo bye,0.0
1990,right heading one one zero cleared ils one three csa three charlie zulu,right heading one one zero cleared ils one three csa three charlie zulu,0.0
1988,continue approach oscar sierra juliett,continue approach oscar sierra juliett,0.0
968,praha austrian one three two juliett approaching nikus level three one zero,praha austrian one three two juliett approaching nikus level three one zero,0.0
514,line up runway one three and wait csa eight two six,line up runway one three and wait csa eight two six,0.0
515,that s correct,that s correct,0.0
516,sun express nine seven four proceed to hotel lima zulu,sun express nine seven four proceed to hotel lima zulu,0.0
517,ruzyne tower,ruzyne tower,0.0
1982,one one eight three seven five swedestar zero,one one eight three seven five swedestar zero,0.0
1980,four thousand feet,four thousand feet,0.0
1979,left heading zero seven five air france one nine eight two,left heading zero seven five air france one nine eight two,0.0
1978,csa four delta romeo radar radar contact climb to flight level one six zero,csa four delta romeo radar radar contact climb to flight level one six zero,0.0
1977,two nine zero el al five,two nine zero el al five,0.0
1119,via lima,via lima,0.0
1975,descend to flight level one zero zero air france one three eight two,descend to flight level one zero zero air france one three eight two,0.0
519,sky travel one zero three four climb flight level one six zero contact one two zero two seven five good bye,sky travel one zero three four climb flight level one six zero contact one two zero two seven five good bye,0.0
1973,say again,say again,0.0
1972,four thousand feet qnh one zero two one and speed two one zero,four thousand feet qnh one zero two one and speed two one zero,0.0
2054,praha lot three one five request level,praha lot three one five request level,0.0
2056,swiss three four three papa contact rhein one three six four zero five,swiss three four three papa contact rhein one three six four zero five,0.0
2057,quality eight nine sierra good morning,quality eight nine sierra good morning,0.0
2156,praha radar,praha radar,0.0
428,climbing flight level one one zero csa seven eight six,climbing flight level one one zero csa seven eight six,0.0
2150,hotel bravo lima victor bravo bern tower hello taxi to holding point bravo runway one four qnh one zero two seven,hotel bravo lima victor bravo bern tower hello taxi to holding point bravo runway one four qnh one zero two seven,0.0
432,degrees four knots,degrees four knots,0.0
2147,ifr flight starts now time one three one four,ifr flight starts now time one three one four,0.0
982,aero flot one four three are you localizer established,aero flot one four three are you localizer established,0.0
2144,hotel foxtrot three descend altitude four thousand feet and you are cleared for ils approach runway three one roger thank you sir,hotel foxtrot three descend altitude four thousand feet and you are cleared for ils approach runway three one roger thank you sir,0.0
2141,for ils approach runway three one,for ils approach runway three one,0.0
2139,csa three delta lima contact radar one one eight decimal three seven five,csa three delta lima contact radar one one eight decimal three seven five,0.0
2138,ruzyne tower csa six kilo golf on lima ready for departure,ruzyne tower csa six kilo golf on lima ready for departure,0.0
2137,correct and climb to flight level one six zero clear up level one six zero bye bye,correct and climb to flight level one six zero clear up level one six zero bye bye,0.0
2135,lima delta zulu,lima delta zulu,0.0
437,radar good day air berlin three four nine alfa approaching two eight zero inbound ditis,radar good day air berlin three four nine alfa approaching two eight zero inbound ditis,0.0
1099,austrian seven zero seven papa descend altitude four thousand feet qnh one zero two one cleared for ils approach runway three one,austrian seven zero seven papa descend altitude four thousand feet qnh one zero two one cleared for ils approach runway three one,0.0
2131,direct kolad lot three five echo,direct kolad lot three five echo,0.0
2130,swiss one two four bravo ruzyne tower,swiss one two four bravo ruzyne tower,0.0
440,easy six seven kilo papa descend flight level nine zero contact ruzyne radar one one nine zero good bye,easy six seven kilo papa descend flight level nine zero contact ruzyne radar one one nine zero good bye,0.0
441,quality nine one romeo ruzyne tower startup approved time two seven,quality nine one romeo ruzyne tower startup approved time two seven,0.0
2126,praha lufthansa three uniform alfa flight level,praha lufthansa three uniform alfa flight level,0.0
2124,thank you,thank you,0.0
2155,lufthansa one papa kilo squawk one four six two,lufthansa one papa kilo squawk one four six two,0.0
426,continue approach,continue approach,0.0
2122,csa five zero four proceed direct to venox,csa five zero four proceed direct to venox,0.0
424,level one zero zero if you want shortcut proceed direct to papa romeo ni,level one zero zero if you want shortcut proceed direct to papa romeo ni,0.0
414,csa three delta echo after landing expedite vacating via golf,csa three delta echo after landing expedite vacating via golf,0.0
2184,one two one nine csa eight eight one,one two one nine csa eight eight one,0.0
2182,lufthansa nine whiskey alfa contact praha one three five decimal one three five,lufthansa nine whiskey alfa contact praha one three five decimal one three five,0.0
2181,wizz air four bravo papa praha hello radar contact,wizz air four bravo papa praha hello radar contact,0.0
1092,we will check papa,we will check papa,0.0
1094,csa five six one speed two zero zero knots,csa five six one speed two zero zero knots,0.0
2178,proceed to rapet turkish one five two three,proceed to rapet turkish one five two three,0.0
2177,nor shuttle one five one four ruzyne tower good afternoon roger,nor shuttle one five one four ruzyne tower good afternoon roger,0.0
2176,three four four seven five good bye turkish one nine,three four four seven five good bye turkish one nine,0.0
2175,wizz air four romeo zulu descend to flight level two nine zero and contact praha one two seven one two five good bye,wizz air four romeo zulu descend to flight level two nine zero and contact praha one two seven one two five good bye,0.0
2174,sorry one two one nine,sorry one two one nine,0.0
2173,air france one nine eight two vacate via golf and contact ruzyne ground one two one decimal nine good bye,air france one nine eight two vacate via golf and contact ruzyne ground one two one decimal nine good bye,0.0
2172,austrian three two five golf praha radar contact climb flight level three zero zero,austrian three two five golf praha radar contact climb flight level three zero zero,0.0
1095,sun turk three zero one praha hello radar contact descend flight level two nine zero fifteen hundred or more,sun turk three zero one praha hello radar contact descend flight level two nine zero fifteen hundred or more,0.0
2168,lufthansa six november hotel praha hello radar contact,lufthansa six november hotel praha hello radar contact,0.0
417,lufthansa six romeo victor one three four four four zero,lufthansa six romeo victor one three four four four zero,0.0
418,one three three three nine zero good bye nor shuttle one six three three,one three three three nine zero good bye nor shuttle one six three three,0.0
2163,praha hello lufthansa two alfa foxtrot flight level three one zero,praha hello lufthansa two alfa foxtrot flight level three one zero,0.0
421,one three three three nine zero good day russia two five eight,one three three three nine zero good day russia two five eight,0.0
2123,hello swiss four eight seven november radar radar contact climb flight level one six zero,hello swiss four eight seven november radar radar contact climb flight level one six zero,0.0
2119,aero flot one two three proceed direct kolad,aero flot one two three proceed direct kolad,0.0
2059,german wings two one four one contact munich one three two decimal one five five bye,german wings two one four one contact munich one three two decimal one five five bye,0.0
1104,sydney tower good evening singapore seventy two ninety eight is one six right,sydney tower good evening singapore seventy two ninety eight is one six right,0.0
2089,iberia three eight one one contact rhein one three six four zero five good day,iberia three eight one one contact rhein one three six four zero five good day,0.0
2088,csa six three four radar contact climb flight level seven zero present heading for shortcut,csa six three four radar contact climb flight level seven zero present heading for shortcut,0.0
460,zero one nine,zero one nine,0.0
2086,hotel hotel xray go around,hotel hotel xray go around,0.0
461,vel two zero zero descending one seven zero in,vel two zero zero descending one seven zero in,0.0
2084,air berlin nine one five victor squawk one four seven two,air berlin nine one five victor squawk one four seven two,0.0
2083,thank you very much continue present heading,thank you very much continue present heading,0.0
2082,cargo lux seven eight five contact rhein one three six decimal four zero five,cargo lux seven eight five contact rhein one three six decimal four zero five,0.0
1105,csa six three alfa contact radar one two zero decimal two seven five,csa six three alfa contact radar one two zero decimal two seven five,0.0
2079,csa six three five reduce speed one six zero knots till four miles contact ruzyne tower one one eight decimal one,csa six three five reduce speed one six zero knots till four miles contact ruzyne tower one one eight decimal one,0.0
2078,climbing to flight level one four zero sierra papa,climbing to flight level one four zero sierra papa,0.0
2077,four,four,0.0
462,lufthansa two hotel tango tower good morning runway three one clear to land wind one seven zero degrees three knots,lufthansa two hotel tango tower good morning runway three one clear to land wind one seven zero degrees three knots,0.0
2075,aero flot two six five praha radar contact direct oscar kilo golf,aero flot two six five praha radar contact direct oscar kilo golf,0.0
467,zero two se,zero two se,0.0
2070,lufthansa one four nine three contact munich one three two point one five five good bye,lufthansa one four nine three contact munich one three two point one five five good bye,0.0
915,three one three cleared ils approach runway three one,three one three cleared ils approach runway three one,0.0
2066,csa five six one reduce one six zero knots,csa five six one reduce one six zero knots,0.0
2065,turn right direct artup csa four eight zero,turn right direct artup csa four eight zero,0.0
2090,swedestar zero five one descend four thousand feet cleared ils approach runway three one report when established,swedestar zero five one descend four thousand feet cleared ils approach runway three one report when established,0.0
458,lufthansa five mike echo descend,lufthansa five mike echo descend,0.0
2118,tower csa four two zero ready from delta,tower csa four two zero ready from delta,0.0
2094,csa three sierra lima descend to flight level eight zero,csa three sierra lima descend to flight level eight zero,0.0
2117,oscar bravo foxtrot descend flight level one three zero,oscar bravo foxtrot descend flight level one three zero,0.0
2116,swedestar zero five one contact ruzyne tower one one eight decimal one good bye,swedestar zero five one contact ruzyne tower one one eight decimal one good bye,0.0
977,approach csa five zero five flight level one eight zero descending flight level one seven zero oscar,approach csa five zero five flight level one eight zero descending flight level one seven zero oscar,0.0
976,csa zero two five descend to flight level one zero zero,csa zero two five descend to flight level one zero zero,0.0
2112,flight level three three zero,flight level three three zero,0.0
2110,oscar sierra juliett descend four thousand feet qnh one zero two zero,oscar sierra juliett descend four thousand feet qnh one zero two zero,0.0
975,csa five zero five report heading one one nine zero one one nine zero csa five,csa five zero five report heading one one nine zero one one nine zero csa five,0.0
2107,lufthansa nine echo lima praha radar radar contact climb to flight level nine zero climbing level nine zero lufthansa,lufthansa nine echo lima praha radar radar contact climb to flight level nine zero climbing level nine zero lufthansa,0.0
2106,lufthansa eight papa lima bye bye,lufthansa eight papa lima bye bye,0.0
453,runway one three clear to land csa two delta lima,runway one three clear to land csa two delta lima,0.0
2104,tower good evening again bee line eight hotel sierra established ils one three,tower good evening again bee line eight hotel sierra established ils one three,0.0
2103,air berlin three four nine alfa contact rhein one three six four zero five good bye,air berlin three four nine alfa contact rhein one three six four zero five good bye,0.0
2102,lot five romeo whiskey ready for departure,lot five romeo whiskey ready for departure,0.0
2101,november mike alfa vacate via charlie and how long do you stay,november mike alfa vacate via charlie and how long do you stay,0.0
454,now,now,0.0
2098,csa six eight nine continue present heading,csa six eight nine continue present heading,0.0
455,swiss one two five victor runway three one cleared for immediate takeoff wind one seven zero degrees four knots traffic two and half miles final,swiss one two five victor runway three one cleared for immediate takeoff wind one seven zero degrees four knots traffic two and half miles final,0.0
2096,nor shuttle three five eight one bye bye,nor shuttle three five eight one bye bye,0.0
2095,proceed to varik wizz air five five six,proceed to varik wizz air five five six,0.0
528,csa seven seven three turn left one zero degrees for spacing,csa seven seven three turn left one zero degrees for spacing,0.0
1934,zero one proceed to heliport three,zero one proceed to heliport three,0.0
655,one six zero to four miles two six nine six sierra,one six zero to four miles two six nine six sierra,0.0
1767,eight romeo golf alfa praha good morning radar contact proceed to lomki,eight romeo golf alfa praha good morning radar contact proceed to lomki,0.0
1780,tower csa four zero seven ils three one,tower csa four zero seven ils three one,0.0
614,praha radar good evening quality nine one romeo,praha radar good evening quality nine one romeo,0.0
615,lufthansa seven three nine praha,lufthansa seven three nine praha,0.0
1775,csa nine delta sierra descend four thousand feet clear ils three one,csa nine delta sierra descend four thousand feet clear ils three one,0.0
617,one six zero sky travel one,one six zero sky travel one,0.0
1771,decimal,decimal,0.0
1770,lufthansa four yankee charlie contact vienna one three four decimal four four zero good bye one three four four four zero lufthansa four yankee charlie,lufthansa four yankee charlie contact vienna one three four decimal four four zero good bye one three four four four zero lufthansa four yankee charlie,0.0
618,sky travel six six one contact praha one two seven eight two five,sky travel six six one contact praha one two seven eight two five,0.0
1768,csa six three five runway three one clear to land wind one six zero degrees three knots,csa six three five runway three one clear to land wind one six zero degrees three knots,0.0
1766,easy six eight kilo papa good evening radar radar contact climb flight level one six zero,easy six eight kilo papa good evening radar radar contact climb flight level one six zero,0.0
1933,speed two five zero to avoid holding,speed two five zero to avoid holding,0.0
1765,germania seven six four five hello radar contact descend flight level,germania seven six four five hello radar contact descend flight level,0.0
620,we re looking for three seven zero at the moment csa nine two two roger,we re looking for three seven zero at the moment csa nine two two roger,0.0
1763,csa four eight one radar radar contact descend flight level one zero zero papa information correct and no speed restrictions,csa four eight one radar radar contact descend flight level one zero zero papa information correct and no speed restrictions,0.0
1762,left heading two seven zero csa nine six se,left heading two seven zero csa nine six se,0.0
1761,roger squawk four four zero four,roger squawk four four zero four,0.0
1143,ruzyne tower csa five four four,ruzyne tower csa five four four,0.0
954,lufthansa three alfa november descend flight level two nine zero and contact praha one three five decimal one three five,lufthansa three alfa november descend flight level two nine zero and contact praha one three five decimal one three five,0.0
624,iberia three eight zero eight proceed lima delta zulu,iberia three eight zero eight proceed lima delta zulu,0.0
626,lot three zero five report requested cruising level,lot three zero five report requested cruising level,0.0
1781,lomki heading zero five zero s,lomki heading zero five zero s,0.0
1783,hotel india victor whiskey three thousand five hundred feet,hotel india victor whiskey three thousand five hundred feet,0.0
1784,lufthansa two november mike expect flight level three zero zero at rapet so if you like you may stop climb at three hundred,lufthansa two november mike expect flight level three zero zero at rapet so if you like you may stop climb at three hundred,0.0
613,three three four one zero csa nine three zero,three three four one zero csa nine three zero,0.0
1808,quality eight nine sierra when ready descend flight level one seven zero,quality eight nine sierra when ready descend flight level one seven zero,0.0
1807,quality nine one romeo go ahead,quality nine one romeo go ahead,0.0
1806,wizz air four tango echo for further climb contact praha one three three decimal four one zero good bye,wizz air four tango echo for further climb contact praha one three three decimal four one zero good bye,0.0
1805,praha radar csa three zero three descending flight level three five zero,praha radar csa three zero three descending flight level three five zero,0.0
1804,praha good morning lufthansa four hotel romeo passing flight level three five five descending three four zero inbound marem,praha good morning lufthansa four hotel romeo passing flight level three five five descending three four zero inbound marem,0.0
1803,csa five zero five vacate via golf contact ruzyne ground one two one decimal nine,csa five zero five vacate via golf contact ruzyne ground one two one decimal nine,0.0
597,five papa charlie,five papa charlie,0.0
599,letko at level,letko at level,0.0
1800,ruzyne tower csa seven three charlie ils,ruzyne tower csa seven three charlie ils,0.0
1142,continue on the heading wizz,continue on the heading wizz,0.0
1798,ruzyne tower sky travel six eight two stand three november one zero one eight and ready for clearance,ruzyne tower sky travel six eight two stand three november one zero one eight and ready for clearance,0.0
602,hotel mike foxtrot three reduce speed one eight zero,hotel mike foxtrot three reduce speed one eight zero,0.0
1795,climbing flight level three four zero and say again the rest,climbing flight level three four zero and say again the rest,0.0
1794,lufthansa nine eight hotel climb flight level three six zero,lufthansa nine eight hotel climb flight level three six zero,0.0
1792,land runway one three csa,land runway one three csa,0.0
1791,seven eight nine,seven eight nine,0.0
611,jobair zero seven two tower continue approach runway three one,jobair zero seven two tower continue approach runway three one,0.0
1787,two five decimal nine six five emirates two eight bye bye,two five decimal nine six five emirates two eight bye bye,0.0
1786,austrian seven zero nine praha radar radar contact descend flight level one three zero and papa information,austrian seven zero nine praha radar radar contact descend flight level one three zero and papa information,0.0
627,confirm one three four nine two five bye bye,confirm one three four nine two five bye bye,0.0
1752,csa five seven three runway three one clear to land wind one nine zero degrees three knots expedite vacating via golf,csa five seven three runway three one clear to land wind one nine zero degrees three knots expedite vacating via golf,0.0
1750,direct to lima delta zulu oscar foxtrot f,direct to lima delta zulu oscar foxtrot f,0.0
1720,csa four bravo echo runway three one cleared for takeoff wind one nine zero degrees five knots,csa four bravo echo runway three one cleared for takeoff wind one nine zero degrees five knots,0.0
644,csa six one nine present heading descend four thousand feet qnh one zero one eight,csa six one nine present heading descend four thousand feet qnh one zero one eight,0.0
948,tower csa eight mike two approaching holding point runway three one ready for departure,tower csa eight mike two approaching holding point runway three one ready for departure,0.0
1713,siberia eight nine eight praha radar contact climb flight level three two zero,siberia eight nine eight praha radar contact climb flight level three two zero,0.0
1712,direct pepik speed bird one zero nine,direct pepik speed bird one zero nine,0.0
1710,foxtrot oscar report echo two for runway two five,foxtrot oscar report echo two for runway two five,0.0
1709,continue,continue,0.0
650,lufthansa seven one four initially climb flight level three two zero,lufthansa seven one four initially climb flight level three two zero,0.0
1707,csa seven kilo golf descend four thousand feet qnh one zero one eight five degrees left vectoring for ils runway one,csa seven kilo golf descend four thousand feet qnh one zero one eight five degrees left vectoring for ils runway one,0.0
1706,praha approach csa five kilo papa descending flight level one seven zero mike on board one zero two zero,praha approach csa five kilo papa descending flight level one seven zero mike on board one zero two zero,0.0
651,csa six two three runway one three cleared to land wind three five zero degrees six knots,csa six two three runway one three cleared to land wind three five zero degrees six knots,0.0
1702,ok three four nine two five fedex,ok three four nine two five fedex,0.0
1701,csa seven nine one descend flight level nine zero contact ruzyne radar one one nine decimal zero,csa seven nine one descend flight level nine zero contact ruzyne radar one one nine decimal zero,0.0
652,csa nine three delta turn right heading two four zero,csa nine three delta turn right heading two four zero,0.0
1698,no speed limit csa,no speed limit csa,0.0
1697,hotel echo xray number one runway two five,hotel echo xray number one runway two five,0.0
653,lufthansa four tango papa runway one three clear to land wind zero four zero degrees six knots,lufthansa four tango papa runway one three clear to land wind zero four zero degrees six knots,0.0
1695,good morning climbing flight level two three zero requesting flight level two five zero,good morning climbing flight level two three zero requesting flight level two five zero,0.0
654,alfa uniform lima nine two five three contact wien one three four four four zero,alfa uniform lima nine two five three contact wien one three four four four zero,0.0
1693,one two one,one two one,0.0
641,sydney tower good morning american seventy three ils three four left,sydney tower good morning american seventy three ils three four left,0.0
1722,correct and descend to flight level two nine zero,correct and descend to flight level two nine zero,0.0
1748,windgoose two one two praha radar hello radar contact,windgoose two one two praha radar hello radar contact,0.0
950,one three four four seven five bye bye,one three four four seven five bye bye,0.0
1747,five romeo,five romeo,0.0
1746,two zero one radar radar contact,two zero one radar radar contact,0.0
1745,csa nine seven six contact radar one two seven decimal eight two five,csa nine seven six contact radar one two seven decimal eight two five,0.0
1744,descend flight level one,descend flight level one,0.0
1743,cleared for takeoff runway three one,cleared for takeoff runway three one,0.0
628,seven five good bye,seven five good bye,0.0
1741,climb to flight level three one zero,climb to flight level three one zero,0.0
629,csa four mike bravo ruzyne tower roger,csa four mike bravo ruzyne tower roger,0.0
1739,lufthansa seven kilo k,lufthansa seven kilo k,0.0
1738,csa seven six echo turn right proceed direct to agava right direct agava csa seven six echo,csa seven six echo turn right proceed direct to agava right direct agava csa seven six echo,0.0
1737,lufthansa one romeo papa contact praha one three five decimal one three five,lufthansa one romeo papa contact praha one three five decimal one three five,0.0
1735,below flight level nine five class echo airspace do you accept,below flight level nine five class echo airspace do you accept,0.0
1733,lufthansa five yankee victor contact ruzyne ground one two one decimal nine bye bye,lufthansa five yankee victor contact ruzyne ground one two one decimal nine bye bye,0.0
633,roger climb flight level three four zero,roger climb flight level three four zero,0.0
638,praha good evening speed bird one five flight level three three zero reaching,praha good evening speed bird one five flight level three three zero reaching,0.0
639,one two seven decimal five seven five csa nine zero five,one two seven decimal five seven five csa nine zero five,0.0
1728,three four zero,three four zero,0.0
1727,one decimal nine csa four eight one,one decimal nine csa four eight one,0.0
1725,austrian five five alfa delta praha good afternoon radar contact continue on present heading climb flight level three four zero,austrian five five alfa delta praha good afternoon radar contact continue on present heading climb flight level three four zero,0.0
595,two victor charlie,two victor charlie,0.0
1812,tango three three five frequency change approved good bye,tango three three five frequency change approved good bye,0.0
591,ryan air eight zero eight eight climb at one thousand feet per minute or greater,ryan air eight zero eight eight climb at one thousand feet per minute or greater,0.0
552,reducing two zero zero knots csa five six one csa seven four three direct to somis and descend flight level one zero zero,reducing two zero zero knots csa five six one csa seven four three direct to somis and descend flight level one zero zero,0.0
1898,beair five five two maintain present speed or increase and contact ruzyne radar one one nine decimal zero,beair five five two maintain present speed or increase and contact ruzyne radar one one nine decimal zero,0.0
1896,line up and takeoff runway three one wizz air four papa uniform,line up and takeoff runway three one wizz air four papa uniform,0.0
554,csa four zero six line up runway one three and wait,csa four zero six line up runway one three and wait,0.0
555,aero flot two eight five hello radar contact proceed to mikov,aero flot two eight five hello radar contact proceed to mikov,0.0
1891,csa zero two seven radar radar contact descend to flight level one zero zero information romeo,csa zero two seven radar radar contact descend to flight level one zero zero information romeo,0.0
1132,csa nine three zero contact praha radar one two seven decimal eight two five,csa nine three zero contact praha radar one two seven decimal eight two five,0.0
1889,air france two four eight three runway one three cleared for takeoff wind one zero zero degrees four knots bye bye,air france two four eight three runway one three cleared for takeoff wind one zero zero degrees four knots bye bye,0.0
1888,ryan air eight zero eight eight proceed direct oscar kilo golf,ryan air eight zero eight eight proceed direct oscar kilo golf,0.0
1887,runway three one cleared for takeoff csa eight five six,runway three one cleared for takeoff csa eight five six,0.0
1886,sun express eight four four proceed to kopit,sun express eight four four proceed to kopit,0.0
558,tower csa four zero seven ils three one,tower csa four zero seven ils three one,0.0
562,ok copy,ok copy,0.0
1882,csa five papa charlie descend four thousand feet qnh one zero one nine report ready for visual,csa five papa charlie descend four thousand feet qnh one zero one nine report ready for visual,0.0
