Sample,Ground Truth,Prediction,WER
937,one three one three five zero sky travel six seven zero,one three one three five zero sky level six seven zero roger on,27.27
2684,lufthansa one four nine one descend flight level three four zero,lufthansa one four nine decimal one descent to flight level three four zero,27.27
1386,praha radar oscar kilo mike echo papa flight level six zero,right now oscar kilo mike anchor papa flight level six zero,27.27
1969,lufthansa one four nine zero climb flight level three three zero,lufthansa one four nine zero com five four three three zero,27.27
1854,well there s marchall on it s way and in zurich it is handled like this all the time but it s any second with you,well theres a marshall on its way and in zurich it is handled like this all the time but its any second with you,26.92
738,lot five two seven descend to altitude four thousand feet qnh one zero two one bellow four thousand qnh is one zero two one lot fi,lot five two seven i descend to altitude four thousand feet qnh one zero two one lidar fourzero zero zero qnh one zero two one lot five,26.92
1651,lufthansa four hotel romeo call praha one three five point one three five good bye,lufthansa four whiskey romeo copraha one three five decimal one three five good bye,26.67
2778,one two one decimal eight five five good bye royal air maroc three five two,one two one decimal eight five five good bye roger roger roger echo five two,26.67
2683,roger climb flight level three four zero request climb four zero zero if available roger,climb three four zero get climb four zero zero if available roger,26.67
1841,austrian three three one praha hello radar contact climb to flight level three two zero,austrian three three one hello reda contact kanto flight level three two zero,26.67
655,alfa uniform lima nine two five three contact wien one three four four four zero,alpha unifor lima niner two five three contact vin one three four four four zero,26.67
997,lufthansa one four nine zero contact warsaw one two zero decimal nine five zero good,run the one four nine zero contact varshava one two zero decimal nine five zero,26.67
582,sky travel six six one to my last information you may expect runway one three,sky six six one according to my last information you may expect on a one three,26.67
1380,lufthansa one papa kilo contact warsaw one three four decimal eight seven five good bye,hostanza one papa kilo contact varshava one three four decimal eight seven five goodbye,26.67
2240,lufthansa eight november echo contact praha radar one two zero decimal two seven five good,november eight november echo contact naharidar one two zero decimal two seven five,26.67
633,condor five two three contatc munich one three one decimal zero five five good bye,condor five two three contact medicine one three one decimal zero five five goodbye,26.67
1548,aero flot one four three expedite to the left and vacate via runway two two,rofl one four three expect ride to the left and vacate via runway two two,26.67
88,reach one two zero contact bratislava one three four decimal four seven five good bye,reach one two zero contact pratyaslava on three four decimal four seven five goodbye,26.67
2582,nor shuttle one five zero two turn right heading two seven zero cleared for ils approach runway three one,november one five zero two one zero by heading two seven zero cleared for ils approach runway three one,26.32
2413,finn air seven one six whiskey tower good morning roger use runway two two hold short of three one,senior seven one six viski tabrek good morning karadzura use runway two two hold short of three one,26.32
1073,klm one three five one descend four thousand feet cleared ils approach runway three one report when fully established,klm one three five one descend four zulu echo romeo oscar feet cleared ios approach runway three one report when fully established,26.32
2315,swiss one nine seven tower guten morgen wind zero eight zero degrees one two knots gusting one nine runway one four cleared to land vacate hotel two,swiss one nine seven tango good morning wind zero eight zero° one two knots casting one nine runway one four cleared to land trackhead hotel two,25.93
1566,nor shuttle four five zero one contact praha one three five decimal one three five one three five one three five nor shuttle four five zero one,november four five zero one contact praha one three five decimal one three five how are you one three five one three five november four five zero one,25.93
1008,easy five five nine seven turn left papa lima and contact ground one two one decimal nine bye bye papa lima one two one nine thank you five four nine two,it is five four nine zero seven turn left papa windmill and contact ground one two one decimal nine bye bye papa lima one two one decimal nine thank you five four nine zero seven,25.81
2336,cedar nine eight five zero zero descend flight level one zero zero,sedan air eight five zero zero descent flight level one zero zero,25.0
2495,svit two one zero,charlie two one zero,25.0
2496,hotel romeo november five one one climb flight level two eight zero,hotel romeo november five one one call follow at two eight zero,25.0
1824,thank you sir reducing,thank you for reducing,25.0
1622,negative that s maximum fast we can go roger so maintain speed two one zero knots for the time being and report your speed to four miles final,negative thats about as fast as we can go roger so maintain speed two one zero knots for the timing and report your speed to four mass final,25.0
887,one one eight one nor shuttle one five zero two bye bye,one one eight one nasa two one five seven two bye bye,25.0
1013,hotel delta lima contact apron one two one decimal eight five five,hotel das lima contact apron one two one decimal eight,25.0
1849,csa three zero three speed two hundred knots,csa three zero three speed two on red knots,25.0
1111,ascot six six three nine praha radar contact,ascot six six three nine apraha away radar contact,25.0
2042,lufthansa two five four one contact munich one three two decimal five five zero good bye,bonanza two five four one contact munich one three two point five five zero two i,25.0
2749,thai nine two zero praha good morning radar contact proceed to rapet,five nine two zero prehan good morning radar contact proceed to rapid,25.0
2065,praha control good evening virgin three hundred flight level three five zero,baja control good evening virgin three zero zero flight level three five zero,25.0
200,climb flight level one six zero sky travel one zero three eight,flying flight level one six zero skytrooper one zero three eight,25.0
1694,lomki six romeo arrival,lomke six romeo arrival,25.0
497,and any speed suggest,and any speed success,25.0
2455,seven five etihad zero zero eight bye bye,seven five heading at zero zero eight bye bye,25.0
1690,csa five victor papa contact ruzyne ground one two one decimal nine,csa five victor papa contact lusine ground one two one decimal nine nine nacional,25.0
948,condor squawk one four seven four climb flight level three four zero,condor five two two squawk one four seven four climb flight level three four zero,25.0
855,and proceed direct sopav,and proceed direct surpass,25.0
2618,contact tower one one eight one good night,contact tower on eight one good night,25.0
840,ha oman air one one three on descend passing three nine one for three five zero squawk is six one four five good morning,how many one one three on descent passing three nine one four three five zero score is six one four five good morning,25.0
994,easy two four seven foxtrot hello radar contact,echo charlie two four seven foxtrot hello radar contact,25.0
463,lufthansa two hotel tango tower good morning runway three one clear to land wind one seven zero degrees three knots,total tango tower good morning runway three one cleared to land wind one seven degrees three knots,25.0
1056,one four five seven and proceeding to varik jat two seven two,one four five seven im proceeding to varietia two seven two,25.0
796,ha one three five decimal one three fi,one three five decimal one three five,25.0
1061,either the swiss three five two november is asking for turbulence information,idos assist three five two november is asking for turbulence information,25.0
988,roger will check information,roger well check information,25.0
973,lufthansa seven eight seven second to the right,hold on seven eight seven second to the right,25.0
271,one two zero one,two one two zero one,25.0
1648,austrian three three two papa descend to flight level two nine zero three descending two five zero inbound to abrax,austin three two papa descent to flight level two nine zero three descending three five zero inbound to apac,25.0
1639,roger climb flight level three four zero climbing level three four zero five three eight lima,roger com five level three four zero climbing level three four zero five three two one,25.0
2673,zero two three affirm,zero two three afam,25.0
2676,direct to pisam sky travel six seven zero,direct to pisama sky level six seven zero,25.0
216,morning swiss four six zero tango praha radar radar contact descend flight level one three zero,morning swiss four six zero tengo para redara radar contact missile flight level one three zero,25.0
826,praha good afternoon austrian five five alfa delta level two six eight climb two eight zero,good afternoon austrian five five five five delta level two six eight camp two eight zero,25.0
355,csa five six one,csa five six one errr,25.0
958,csa five bravo b proceed direct to venox,csa five bravo bravo proceed direct to verox,25.0
952,one three four four seven five bye bye,one three four four seven five good bye good bye,25.0
1330,izrael two five two present heading for spacing,israel two five two presence heading for spacing,25.0
1544,one three two one five five good bye cimber zero zero nin,one three two one five five good morning camera zero zero nine,25.0
68,two one five good,two one five,25.0
543,jobair zero eighty one contact radar one one eight three seven five,two zero eight one contact radar one one eight decimal three seven five,25.0
545,affirm ready in the,affirm ready in the sun,25.0
101,fly nicky eight four nine zero climb flight level three six zero,saniki eight four nine zero calm flight level three six zero,25.0
2815,climbing flight level three three zero donavia three zero six thank you,climb in flight level three three zero decimal three zero six thank you,25.0
1212,continue down to flight level one zero zero,continue down to flight zero one zero zero ship,25.0
1217,good morning praha wizz air four bravo papa inbound tusin climb flight level two four zero request three six zero,good morning paja were here for bravo papa inbound two climb flight level two four zero request three six zero,25.0
677,descending level two nine zero air berlin seven,descending level two nine zero erwin in seven,25.0
552,mike juliett foxtrot eight delta hello radar contact,mike jewish foxtrot eight delta hold radar contact,25.0
2118,one three three two eight five ethiopian seven zero two bye bye,one three three two eight my senior band seven zero two bye bye,25.0
2125,csa five zero four proceed direct to venox,csa five zero four proceed direct to van nuks,25.0
70,passing two four zero,okay two four zero,25.0
1228,descend flight level seven zero seven zero two six nine six zero,decentralizer seven zero seven zero two six nine six zero,25.0
694,praha radar hello austrian three two three golf level two six five climbing two eight zero,hello altrin three two three golf level two six five coming two eight zero,25.0
2858,csa five one seven contact ruzyne ground one two one decimal nine,csa five one seven contact closing ground one two one decimal nine nine nso,25.0
54,beria eight seven five,radio eight seven five,25.0
1258,high speed csa zero two five any chance,high speed csa zero two five any chance for me,25.0
37,tango three six five sion tower good morning air taxi holding point,pago three six five chantal good morning air taxi holding point,25.0
578,csa seven eight seven climb to flight level one four zero contact radar one two seven decimal eight two five,csa seven eight seven climb to flight level one four zero contact grid romeo one two seven decimal eight two five roger thats all,25.0
1367,air france one zero eight two radar radar contact descend flight level one zero zero no speed limit information oscar,monsieur air france one zero eight two radar you are in contact descent flight level one zero zero no speed limit information oscar,25.0
1363,llz runway three one,localize runway three one,25.0
1357,three three maintain level three four zero approaching,three three double change maintain level three four zero approaching,25.0
1354,one four nine one,one four nine one two,25.0
2225,one four zero austrian,one four zero astra,25.0
2213,ready for departure sky travel six eight two,ready for departure skytrail six eight two,25.0
2807,german wings eight november whiskey contact praha one two seven decimal one two five good bye,jermings eight november whiskey contact praha one two seven decimal one two five goodbye,25.0
764,d flight level one seven zero quality eight,flight level one seven zero four quality eight,25.0
2786,turkish one nine five three proceed direct nor,turkish one nine five three proceed to direct north,25.0
2769,el al three three seven roger climb flight level three four zero,three three seven roger climb flight over three four zero,25.0
2077,wien one three one decimal three five zero,vienna one three one decimal three five zero nässlichenau,25.0
940,praha good evening lufthansa four mike hotel flight level three two zero good afternoon lufthansa four mike hotel praha radar contact,aha good evening lufthansa for my hotel flight level three two zero good afternoon lufthansa for my hotel praha radar contact,23.81
520,sky travel one zero three four climb flight level one six zero contact one two zero two seven five good bye,skytail one zero three four ground flight level one six zero contact one two zero two seven five official goodbye,23.81
1200,csa five six zero runway one three cleared for takeoff wind zero six zero degrees six kdnots,csa five six zero runway one three cleared for takeoff and zero six zero degrees its not professional,23.53
1741,csa seven six echo turn right proceed direct to agava right direct agava csa seven six echo,csa seven four charlie proceed direct to agava right direct agava csa seven six echo,23.53
1789,austrian seven zero nine praha radar radar contact descend flight level one three zero and papa information,nlcn seven zero nine to radar radar contact descent flight level one three zero and proper information,23.53
568,hotel yankee hotel wind zero four zero degrees one one knots runway one zero cleared to land,hot tail yankee hot tail wind zero four zero degrees one one knots runway one zero cleared to land,23.53
2691,praha good morning austrian five four nine delta passing level two four zero for two eight zero,good morning australia five and australia delta passing level two four zero for two eight zero,23.53
1460,beair five five two runway one three clear to land wind zero two zero degrees four knots,we are five five two runway one three clear to one twenty zero two zero degrees four knots,23.53
692,tower shamrock six four four is with you shamrock six four four hello ruzyne tower continue approach,shamrock six four four is with you shamrock six four four hello russian i will continue approach,23.53
1076,at the airport it s right of treshold of runway three one will not cross your track,at the airport its right of threshold runway three one will not cross your track,23.53
821,four zero yankee climbing flight level two four zero passing flight level two one three inboudn lanux,two four zero yankee climbing flight level two four zero passing flight level two one three at mount larnock,23.53
1021,nav checker five one one we are on the way to your airfield and i would like to know what is the actual ground base you have in your area,we are on the way to your airfield and i would like to know what is the actual cloud space you have in your area,23.33
2572,two seven eight two five thank you good bye donavia three zero six,two seven eight two five thank you by itself united three zero six,23.08
2722,malev eight two four first left contact ground one two one decimal nine,malab eight two four first left contact ground one two nine,23.08
1681,eight two four taxi left hotel lima hold short of runway two fo,so eight four taxi left hotel lima hold short of runway two four,23.08
1895,bee air one four zero reduce speed two five zero knots or less,air one four zero to you speed two five zero knots or less,23.08
2276,one three three three nine zero aero flot one two two good bye,one zero three three nine zero rafale one two two good bye,23.08
676,lot three one five contact vienna one three four decimal four four zero,lots three one five contact green one three four decimal four four zero official,23.08
2420,singapore two five contact one two zero decimal nine five zero good bye,singapore two five contact varsha one two zero decimal nine five zero goodbye,23.08
1908,o nine zero and contact praha one three five decimal one three five,two nine zero and contact traha one three five decimal one three five aye,23.08
1775,india juliett report hotel sierra or golf sierra qnh one zero one seven,in your unit report hotel sierra or golf sierra qnh one zero one seven,23.08
2281,runway three one cleared to land wind two one zero degrees four knots,runway three one kultur and wind two one zero degrees four knots,23.08
420,one two seven one two five nor shuttle one six three two bye,one two seven one two five roger one two three two bye,23.08
1716,siberia eight nine eight praha radar contact climb flight level three two zero,sabria eight nine eight praha hawaii radar contact com flight level three two zero,23.08
1967,three three three nine zero air france two three four seven good bye,three three three nine zero one two three four seven bye,23.08
1497,lot three four three contact praha one three three decimal four one zero,three four three contact traha one three three decimal four one zero roger,23.08
1602,one three five decimal one three five ni eight nine seven good day,one three five dussel one three five sabir and eight nine seven good day,23.08
2268,lufthansa zero three tango praha radar contact descend flight level two nine zero,one zero three tengo praha radar contact descent flight level two nine zero,23.08
136,lufthansa two mike echo contact radar one two zero decimal two seven five,alohansa two mike echo contact radar vana two zero seven two seven five,23.08
1847,beline three papa p descend four thousand feet qnh one zero two three descending four thousand feet qnh one zero two three beline three papa p,bravo nine three papa descend four thousand feet qnh one zero two three descending four thousand feet qnh one zero two three bravo nine three papa,23.08
2528,aero flot one two four good evening radar contact i ll call you,airport one two four good evening radar contact i call you,23.08
941,aero flot one two four roger climb to flight level three five zero,air force one two four roger com to flight level three five zero,23.08
384,one two zero two seven five sky travel one zero three five confirm,and two zero two seven five sky travel one zero three four combine,23.08
1206,el al five two one contact praha one two seven one two five,allow five to one contact praha one two seven one two five,23.08
619,sky travel six six one contact praha one two seven eight two five,skytevel six six one contact praha one two seven eight two five maplish,23.08
2377,csa five four five speed two two zero next descend in a minute,csa five four five speech two two zero existent in a minute,23.08
623,helicopter approaching airfield from the north not crossing axis of runway three one,the helicopter approaching lima field from the north not crossing axis of runway three one,23.08
1647,speed bird one one contact warsaw one three four decimal nine two five,speedbird one one contact varsheva one three four decimal nine two five,23.08
308,hotel golf oscar lift control lima route sierra wind zero four zero degrees one three knots runway three two cleared for takeoff,hotel golf oscar leave compartment by route zero wind zero four zero degrees one three knots runway three two clear for takeoff,22.73
2561,passing three seven zero for three five zero reach nine six five hello radar contact descend to flight level three zero zero,three five passing three seven zero for three five zero region nine six five hello radar contact descent to fly level three zero zero,22.73
2372,lufthansa one four nine one descend flight level three three zero lufthansa one four nine one descend level one three three zero,lufthansa one four nine decimal one descent flight level three three zero lufthansa one four nine decimal one descent level three three zero,22.73
1101,austrian seven zero seven papa descend altitude four thousand feet qnh one zero two one cleared for ils approach runway three one,austin seven zero seven papa is on altitude four thousand feet unit one zero two one cleared for launch approach runway three one,22.73
533,descend flight level one zero zero information mike on board no speed limit and vectoring runway ils one three csa nine zero,isopilot one zero zero information mike on board no speed limit and vectoring ground by ils one three csa nine zero,22.73
1815,tango three three five frequency change approved good bye,tango three three five frequency change approved goodbye,22.22
2511,one two eight zero seven five good bye th,one two eight zero seven five good night,22.22
1255,air france one zero eight three contact praha radar one two zero decimal two seven five good bye,air france one zero eight zero contact para radar one two zero decimal two seven five goodbye,22.22
1295,seven eight seven heavy on the ils three one,its a seven eight seven heavy on the ils three one,22.22
984,aero flot one four three are you localizer established,air force one four three are you localizer established,22.22
2444,one three four four seven five good bye vo,one two four four seven five good bye,22.22
2921,csa nine six one reduce speed one four zero knots untill four miles final departure ahead regional jet,csa nine zero six one reduce speed one four zero knots until four miles final departure ahead return on jet,22.22
155,air berlin three four nine alfa proceed direct rapet,air berlin three four nine alpha proceed direct rapid,22.22
1398,jobair zero five one speed one seven zero knots,takedk tube zero five one speed one seven zero knots,22.22
1405,e a frequency one three five one three five,frequency one three five one three five,22.22
2419,csa four zero seven contact tower one one eight one one one eight one csa four zero seven,cc four zero seven contact tower one one eight one debranum one one eight one debranum cc four zero seven,22.22
1751,windgoose two one two praha radar hello radar contact,wind goose two one two praha radar hello radar contact,22.22
1713,foxtrot oscar report echo two for runway two five,focsosca report echo two for runway two five,22.22
531,papa flight level three two zero swiss three four three papa hello radar contact proceed oscar kilo golf,papa sight level three two zero swiss three four three papa over there contact proceed oscar kilo go,22.22
2698,csa four eight zero line up runway three one,youre saying four eight zero line up runway three one,22.22
100,hotel golf kilo you may leave frequency bye bye,hotel golf kilo you made the frequency bye bye,22.22
231,one three three decimal three six zero good bye,one three three decimal three six zero goodbye,22.22
1493,say again for sky travel one zero one one,say again for the scatterup one zero one one,22.22
1650,climbing level two four zero beline seven zero victor,climbing level two four zero bravo line seven zero victor,22.22
1671,lufthansa nine juliett charlie turn left heading three four zero cleared ils runway three one report when established,lufthansa nine juliet charlie turn left heading three four zero cleared out west approach runway three one report when established,22.22
2088,flight level three three zero and is available direct,flight level three three zero and vadov is available for direct,22.22
1529,lufthansa two five three one any chance for short,lufthansa two five three one heavy chance for drop,22.22
1068,lot three seven mike squawk one four six zero,lot three seven mics clock one four six zero,22.22
478,air france two zero four seven hello radar contact,advanced two zero four seven hello radar contact,22.22
2397,lufthansa two five three one praha hello radar contact,lufthansa two five three one bravo radar contact,22.22
457,airspace echo below you would you like to descend,ill place echo below you would you like to descend,22.22
1563,cimber three five two three descend flight level nine zero keep your speed up contact radar one one nine decimal zero good bye,kemu three five two three distance flight level nine zero keep your speed up contact radar flight level nine zero good bye,21.74
1234,lot three seven mike contact krakow one two one zero seven five good by,road three seven mike contact krakow one two one zero seven five goodbye,21.43
2848,swiss two zero six seven contact apron one two one decimal eight five five,with two zero six seven connect apron one to one decimal eight five five,21.43
2085,cargo lux seven eight five contact rhein one three six decimal four zero five,caraglax seven eight five contact terrain one three six decimal four zero five,21.43
1025,sky travel six eight two contact vienna one three one decimal three five zero,sky travel six eight two contact vin one three one decimal three five zero good luck,21.43
2452,lot three six two squawk one four six six climb fl three three zero,block three six two squawk one four six six climb flight level three three zero,21.43
2160,go ahead we can accpet short vectors so six miles is fine for us,go ahead we can accept short back so six times is fine for us,21.43
2898,csa eight two six contact praha radar one two seven decimal eight two five,csa two six contact praha radar one two seven decimal eight two five to you,21.43
1581,giving a way to the boeing and changing to one two one decimal nine,heading away to the boeing and changing to one two one decimal nine,21.43
2884,beair one four one proceed to kilo echo climb flight level three three zero,bier one four one proceed to kilo echo contact level three three zero,21.43
425,level one zero zero if you want shortcut proceed direct to papa romeo ni,level one zero zero if you want shortcut proceed direct to papalomion,21.43
1298,qnh is one zero one eight wind is zero six zero five knots standby,cuny is one zero one eight wind is zero six zero five knots stand by,21.43
1188,ok reducing speed and descending flight level one five zero csa six eight nine,ok reducing speed and descending five zero one five zero yes six eight nine,21.43
658,ups one four contact warsaw one three four decimal nine two five good bye,ups one four contact varshava one three four decimal nine two five two nine,21.43
527,air france two three four seven no turbulence reported at level three six zero,air france two three four seven no turbans reported atc three six zero,21.43
439,one three four decimal four seven five sun turk eight four four thank you,one three four decimal four seven five turn the gate four four thank you,21.43
2480,november seven four six echo praha hello radar contact squawk one four seven four,november seven four six six go bra hello radar contact squawk one four seven four,21.43
2663,flight level three four zero easy eight one six lima thank you requesting three eight zero for the cruise,skyway hall three four zero read eight one six lima thank you requesting three eight zero with the cruise,21.05
1709,praha approach csa five kilo papa descending flight level one seven zero mike on board one zero two zero,wra approach just say five kilo papa descending flight level one seven zero mic on board one zero two zero,21.05
2376,turn right heading two eight zero and reduce speed two zero zero knots sierra delta mike two two one,turn right heading two eight zero and reduce speed two zero zero knots zero to the mic two two one,21.05
1588,cimber three five two four runway three one cleared for takeoff wind one nine zero degrees three knots traffic four miles final good bye,kimba three five two four runway three one quay for takeoff wind one nine zero degrees three knots traffic four miles per hour goodbye,20.83
1839,one two five decimal ni,one two five decimal nine,20.0
1795,land runway one three csa,runway one three csa,20.0
1800,sierra papa sierra approaching one four zero ready to brod,okay papa sierra approaching one four zero ready to drop,20.0
147,climb flight level three three zero singapore three two five,plan plan level three three zero singapore three two five,20.0
115,seven decimal one two five,seven decimal one two five ahoy,20.0
1199,flight level one six zero,and flight level one six zero,20.0
932,imb flight level nine zero,flight level nine zero,20.0
927,southern air eight five zero zero runway three one cleared to land wind one seven,november five zero zero runway three one cleared to land wind one seven,20.0
2503,quality zero eight one charlie praha good morning radar contact,quality zero eight banchali praha good morning radar contact,20.0
2834,lufthansa seven charlie lima descend flight level two nine zero speed two five zero knots,lufthansa seven charlie lemat is on flight level two nine zero speed two five zero knots,20.0
1603,two nine zero and con,two nine zero and,20.0
1708,csa two seven zero what level do you expect overhea,cc two seven zero what level do you expect overhead,20.0
2833,cimber three five two eight hello radar radar contact climb flight level one four zero,kimba three five two a hello radar radar contact clan flight level one four zero,20.0
1223,csa zero two five sorry runway one three is now,this is zero two five sorry runway one three is now,20.0
1183,praha radar hello radar contact now climb to flight level,hello radar contact now climb to flight level,20.0
2581,thomson one zero alfa climb flight level three eight zero,thompson one zero alfa climb fly level three eight zero,20.0
1729,prague radar good afternoon charlie india golf one six four two climbing level two eight zero inbound oscar kilo golf,good afternoon charlie india golf one six four two climbing level two eight zero inbound of the kilo golf,20.0
2826,shamrock six four four radar radar contact descend flight level one zero zero and continue on present heading for radar vectoring ils runway three one,schimrock six four four radar radar contact descent flight level one zero zero and continue on present heading for radar vector in galas runway three one,20.0
1457,ils established runway one three,lima established runway one three,20.0
181,german wings two one four,german wings two one four one,20.0
336,h one zero one eight,one zero one eight,20.0
340,flight level three zero zero,five level three zero zero,20.0
2787,ok speed two five zero,okay speed two five zero,20.0
1665,down level one five zero,down level one three zero,20.0
1706,praha austrian three one two romeo level three five zero,and three one two romeo level three five zero,20.0
2557,expect departure in two minutes,departure in two minutes,20.0
52,speed bird eight five five runway three one cleared for takeoff wind one one zero degrees two knots good b,speedbird eight five five runway three one good for takeoff wind one one zero degrees two knots good bye,20.0
2547,two six nine for two eight zero inbound to lanux,two six nine zero four two eight zero inbound to lanux,20.0
92,two seven five and four knots qantas four forty six,two seven five at four knots qantas four four six,20.0
1102,shuttle three five eight zero,three five eight zero,20.0
1219,wizz air four nine one report present level for check,these are four nine one report present level for check,20.0
360,descending flight level nine zero,descending flight level nine zero zero,20.0
188,three five eight zero roger contact ruzyne tower one one eight decimal one good bye,cessna three five five zero roger contact rosina tower one one eight decimal one good bye,20.0
1667,sky travel six six one when ready descend to flight level two nine zero when ready flight level two nine zero sky travel six si,sky level six six one when ready descend flight level two nine zero when ready flight level two nine zero sky level six six one,20.0
265,one two five nine six five malev six six one,one two five niner six five cmls six six one,20.0
2219,climb flight level seven zero,climb flight level seven go,20.0
749,cimber three five two five,three five two five,20.0
585,reducing speed two zero zero austrian seven zero seven papa,reducing speed two zero zero of strength seven zero seven papa,20.0
2346,one two eight zero hotel,one two eight zero,20.0
514,continue five four nine seven,continue five one nine seven,20.0
2157,lufthansa six mike alfa contact munich one two two point six eight zero good bye,for danza six mike alfa contact munich one two two decimal six eight zero good bye,20.0
2021,one four zero two praha radar good evening radar contact,el cachal one four zero two praha radar good evening radar contact,20.0
666,hotel alfa papa you may leave the frequency bye bye,hotel alpha papa you may use the frequency bye bye,20.0
2130,time is one seven fiv,time is one seven five,20.0
616,lufthansa seven three nine praha,lufthansa seven three nine apraha,20.0
526,austrian three zero five victor next climb in four minutes,austin three zero five victor next crime in four minutes,20.0
2001,controle reach one two zero,control reach one two zero,20.0
1880,euro trans five three three seven contact munchen one three one decimal zero five five,europe trans five three three seven contact mission one three one zero five five,20.0
793,descend flight level one zero zero nor shuttle three five,descend flight one zero zero no shuttle three five,20.0
811,eight five zero zero reduce speed two two zero knots,sanai eight five zero zero you speed two two zero knots,20.0
806,at three one and wait cimber three five two six,cessna three one and wait cessna three five two six,20.0
1890,runway three one cleared for takeoff csa eight five six,runway three one cleared for takeoff csa eight five six transition home,20.0
2209,ethiopian seven zero two contact rhein one three three decimal two eight five good bye,at the open seven zero two contact rhein one three three decimal two eight five good bye,20.0
876,c one zero one eight,one zero one eight,20.0
2436,csa three five delta flight level three seven zero descend flight level three five zero,csa three five zero at flight level three seven zero descent flight level three five zero,20.0
1053,csa four nine three radar radar contact descend to flight level one zero zero infomration november correct proceed direct to arvek vectoring ils runway three one,assisi four nine three radar radar contact descent to flight level one zero zero information november correct proceed direct to arvac vectoring talos runway three one,19.23
2149,jade cargo seven four four three now climb to flight level three four zero and contact praha one three three decimal three nine zero good bye,charlie zulu kilo seven four four three now climb to flight level three four zero and contact praha one three three decimal three nine zero goodbye,19.23
2773,startup si approved time three one cleared to shanghai runway three one artup one bravo departure squawk one four zero one,startup is approved time three one clear to shanghai runway three one romeo two one bravo departure squawk one four zero one,19.05
2073,lufthansa one four nine three contact munich one three two point one five five good bye,lufthansa one four nine three contact munich one three two decimal one five five goodbye,18.75
2836,sky shuttle one one four zero contact vienna one three four four four zero bye bye,skyshadow one one four zero contact vin one three four four four zero bye bye,18.75
1757,cargo lux seven nine eight contact bratislava one three four decimal four seven five bye bye,turagulax seven nine eight contact bratislava one two four decimal four seven five bye bye,18.75
2328,delta hotel alfa climb flight level three four zero delta hotel alfa climbing three four zero,delta hotel alpha con flight level three four zero delta hotel alpha climbing three four zero,18.75
2040,lufthansa six kilo victor contact munich one three six correction one three two point one five,lufthansa six kilo contact munich one three six collision one three two decimal one five,18.75
2516,praha radar good afternoon singapoore three two six level three six descending level three five zero,good afternoon singapore three two six level three six descending level three five zero,18.75
816,qatari three zero six four contact praha one three three decimal four one zero good bye,kateri three zero six four contact praha one three three decimal four one zero goodbye,18.75
2432,for just confirming we re going two nine zero two nine zero is correct thank you,so just confirming were going two nine zero two nine zero is correct thank you,18.75
2358,lima l tango nine zero one hello radar contact climb to flight level three four zero,lima lima tengo nine zero one low radar contact climb to flight level three four zero,18.75
2493,left head three three zero cleared ils approach three one air france one seven eight two,left three three zero cleared to approach three one france one seven eight two,18.75
2232,emirates one four zero heavy praha radar hello radar contact climb flight level one two zero,emery two four zero heavy radar hello radar contact climb flight level one two zero,18.75
659,lufthansa two juliett whiskey behind landing traffic short final dash line up runway three one behind,lufthansa two juliet whiskey behind landing traffic short final dash line up lat one behind,18.75
219,tower good afternoon turkish one seven seven zero on lima to holding point runway two four,good afternoon turkish one seven seven zero on lima to holding point one eight two four,18.75
691,lufthansa two five three zero squak one four six three and climb level three four zero,aftender two five two zero squawk one four six three and climb level three four zero,18.75
1250,hotel echo xray wind two three zero degrees six knots runway two five cleared to land,atc wind two three zero degrees six knots runway two five cleared to land,18.75
1627,climbing up level three three zero austrian three zero one hotel,coming up level three three zero astrid three zero one hotel,18.18
1615,papa level two two seven descending one seven zero information lima,papa level two two seven descending one seven seven formation lima,18.18
689,sky travel one one zero three tower good morning continue approach,skytrail one one zero three tower good morning continue approach,18.18
2660,nor shuttle one five zero three line up runway three one,november one five zero three line up runway three one,18.18
238,easy six one three golf climb flight level three four zero,easy six one three go for climb flight level three four zero,18.18
2438,h zulu mike foxtrot three descend flight level three zero zero,hotel zulu mike foxtrot three descent flight level three zero zero,18.18
1982,left heading zero seven five air france one nine eight two,left heading zero seven five half one nine eight two,18.18
138,twin star eight eight seven turn right heading two two zero,twinstar eight eight seven turn right heading two two zero,18.18
2087,air berlin nine one five victor squawk one four seven two,belay nine one five victor squawk one four seven two,18.18
593,southern air eight five zero zero tower good morning continue approach,southern air eight five zero zero tower good morning continue the road,18.18
387,good evening radar shamrock six seven xray direct mavor climbing pass flight level two seven seven to flight level three four zero,good evening radar shamrock six seven xray alfa direct mavo climbing flight level two seven seven flight level three four zero,18.18
1419,csa four charlie zulu climb to flight level one six zero,csa four charlie through climb to fly level one six zero,18.18
2269,air france two four eight two two four eight two continue,france two four eight two two four eight two bonjour continue,18.18
3,singapoore three two five request flight level three three zero standby,singapore three two five request by level three three zero standby,18.18
1273,t wien one three four decimal four four zero bye bye,actveen one three four decimal four four zero bye bye,18.18
631,tower good evening austrian seven one two zulu ready for departure,good evening austrian seven one two sulu ready for departure,18.18
1227,delta charlie victor hotel alfa descending flight level two nine zero,charlie victor hotel alpha descending flight level two nine zero,18.18
1840,november eight three six bravo alfa praha good morning radar contact,november eight three six bravo alpha praha good morning radar combat,18.18
1872,sky travel one one nine three descend flight level eight zero,sky travel one one nine decimal three descent flight level eight zero,18.18
407,speed bird two zero uniform roger speed one eight zero knots or less contact ruzyne tower one one eight one bye bye,speedbird two zero four roger speed one eight zero knots or less contact tarusina tower one one eight one bye bye,18.18
